userID,placeID,rating,food_rating,service_rating,Rating_sum,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,age,interest,personality,religion,activity,color,weight,budget,height,res_latitude,res_longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services
U1084,135072,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1084,135030,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1084,135026,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,23.7324226,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,?,?,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,f,open,none
U1084,135035,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1084,135045,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1084,132861,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1084,135085,2,2,2,6,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1084,132723,1,0,1,2,22.172524,-101.005758,TRUE,casual drinker,formal,family,public,single,independent,1991,20,variety,thrifty-protector,Catholic,student,red,65,medium,1.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
U1049,132825,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,?,1991,20,none,hard-worker,none,student,blue,55,?,1.6,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1049,135041,0,0,0,0,22.15,-100.983,FALSE,casual drinker,informal,solitary,public,single,?,1991,20,none,hard-worker,none,student,blue,55,?,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1019,132830,0,0,0,0,22.153385,-100.975294,FALSE,casual drinker,no preference,family,public,single,independent,1989,22,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1019,135076,0,0,0,0,22.153385,-100.975294,FALSE,casual drinker,no preference,family,public,single,independent,1989,22,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1019,135038,0,0,0,0,22.153385,-100.975294,FALSE,casual drinker,no preference,family,public,single,independent,1989,22,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1019,132856,0,0,0,0,22.153385,-100.975294,FALSE,casual drinker,no preference,family,public,single,independent,1989,22,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1069,135070,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1069,135082,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1069,135108,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none
U1069,132858,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1069,135069,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1069,132846,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1069,132845,0,0,0,0,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1069,132851,1,0,0,1,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1069,132847,0,2,0,2,19.347641,-99.130229,FALSE,social drinker,no preference,family,public,single,independent,1983,28,variety,thrifty-protector,Catholic,professional,black,60,medium,1.56,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1113,135038,1,2,0,3,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1113,135057,2,2,1,5,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1113,135085,1,2,1,4,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1113,135032,0,0,0,0,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1113,135079,1,2,1,4,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1113,135046,2,2,1,5,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1113,132856,0,1,0,1,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1113,132854,0,0,0,0,22.137343,-100.913935,FALSE,casual drinker,formal,family,public,single,independent,1990,21,none,thrifty-protector,Catholic,student,blue,75,medium,1.73,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1104,135039,0,0,1,1,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1104,132825,1,2,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1104,135085,2,2,1,5,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1104,135030,2,1,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1104,135062,1,1,2,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,135047,0,0,0,0,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1106,135052,0,0,0,0,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1104,132834,1,2,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1106,135106,0,0,0,0,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.149192,-101.002936,0101000020957F0000E7B79B1DB94758C1D29BC363D8AA4B41,Sushi Itto,Venustiano Carranza 1809 C Polanco,San Luis Potosi,SLP,Mexico,?,78220,No_Alcohol_Served,none,informal,no_accessibility,medium,sushi-itto.com.mx,familiar,f,closed,none
U1106,132754,2,2,1,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1104,135052,1,1,1,3,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,132856,0,1,0,1,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1104,135032,2,1,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1104,135025,2,1,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7324226,-99.1586602,0101000020957F00004609B96F198557C11973490A874D4941,tacos de la estacion,?,?,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,quiet,f,open,none
U1106,132834,2,1,1,4,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1104,135047,1,2,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1106,135042,2,0,0,2,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1106,135039,2,1,1,4,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1052,132866,2,2,1,5,22.138055,-100.936005,TRUE,social drinker,no preference,family,on foot,single,independent,1990,21,none,conformist,Catholic,student,blue,85,low,1.8,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1106,135066,2,1,2,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,135085,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1104,135033,1,1,2,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1106,135062,2,2,1,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,132862,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1106,135030,2,2,1,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1106,135079,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,135064,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,1930,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1052,132869,2,2,1,5,22.138055,-100.936005,TRUE,social drinker,no preference,family,on foot,single,independent,1990,21,none,conformist,Catholic,student,blue,85,low,1.8,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1052,132870,1,1,1,3,22.138055,-100.936005,TRUE,social drinker,no preference,family,on foot,single,independent,1990,21,none,conformist,Catholic,student,blue,85,low,1.8,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1104,135041,1,2,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,1991,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,23.7355234,-99.1295877,0101000020957F000040E8F628488557C18224E8B948454941,Carnitas Mata  Calle 16 de Septiembre,16 de Septiembre,victoria ,tamaulipas,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1079,134986,2,2,2,6,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,1992,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,22.147622,-101.0102749,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,san luis potos,mexico,?,?,?,Wine-Beer,none,informal,completely,low,?,familiar,t,closed,variety
U1079,134976,1,1,0,2,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,1992,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,22.147622,-101.0102749,0101000020957F000068BE7C87C24758C1920A360A08AD4B41,emilianos,venustiano carranza,san luis potos,mexico,?,?,?,Wine-Beer,none,informal,completely,low,?,familiar,t,closed,variety
U1079,132768,2,2,2,6,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,1992,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1079,132766,1,2,1,4,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,1992,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1045,132825,2,1,1,4,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,1991,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,23.7602683,-99.1658646,0101000020957F0000A478418BBA8057C133851EB22C4E4941,Pollo_Frito_Buenos_Aires,tampico,victoria,Tamaulipas,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,low,?,quiet,t,closed,none
U1045,135064,0,0,0,0,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,1991,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.146658,-100.987219,0101000020957F0000B4F00BDD8B4858C10AC3619C83A64B41,La Virreina,Av. Carranza 830,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
