userID,placeID,rating,food_rating,service_rating,Rating_sum,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,age,interest,personality,religion,activity,color,weight,budget,height,res_latitude,res_longitude,the_geom_meter,name,address,city,state,country,fax,zip,alcohol,smoking_area,dress_code,accessibility,price,url,Rambience,franchise,area,other_services
U1052,132866,2,2,1,5,22.138055,-100.936005,TRUE,social drinker,no preference,family,on foot,single,independent,21,none,conformist,Catholic,student,blue,85,low,1.8,22.1412198,-100.9313107,0101000020957F000013871838EC4A58C1B5DF74F8E3964B41,Chaires,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,f,closed,none
U1106,135066,2,1,2,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.16835,-100.972466,0101000020957F000013696871A24558C11EE432FB04A14B41,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,?,78038,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
U1106,135085,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1104,135033,1,1,2,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.14161,-100.973142,0101000020957F00000F624C60B54958C11757339BCCA24B41,Restaurant El Muladar de Calzada,De Guadalupe 460 San Miguelito,San Luis Potosi,SLP,Mexico,?,78399,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,135062,2,2,1,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1106,132862,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.1506429,-100.9870148,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,casual,completely,high,?,familiar,f,closed,none
U1106,135030,2,2,1,5,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.14788,-100.989472,0101000020957F0000C57C76034C4858C10E437A7E15A74B41,Preambulo Wifi Zone Cafe,Anahuac 805,San Luis Potosi,SLP,Mexico,?,?,No_Alcohol_Served,none,informal,no_accessibility,medium,?,quiet,f,closed,Internet
U1106,135079,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1106,135064,2,2,2,6,18.927072,-99.173584,FALSE,casual drinker,informal,friends,car owner,single,independent,81,technology,hard-worker,Catholic,professional,blue,65,medium,1.71,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1052,132869,2,2,1,5,22.138055,-100.936005,TRUE,social drinker,no preference,family,on foot,single,independent,21,none,conformist,Catholic,student,blue,85,low,1.8,22.1412384,-100.9239252,0101000020957F0000BC62C18D1F4B58C169E0A959C8944B41,Dominos Pizza,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1052,132870,1,1,1,3,22.138055,-100.936005,TRUE,social drinker,no preference,family,on foot,single,independent,21,none,conformist,Catholic,student,blue,85,low,1.8,22.1430781,-100.9354788,0101000020957F0000550FC1FC854A58C16D7D4E35F8974B41,Tortas y hamburguesas el gordo,Ricardo B. Anaya,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,no_accessibility,low,?,familiar,f,closed,none
U1104,135041,1,2,1,4,22.149005,-100.978153,TRUE,social drinker,no preference,family,car owner,single,independent,20,technology,hunter-ostentatious,Catholic,student,blue,75,medium,1.71,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,lunacafe.com.mx,familiar,f,closed,none
U1079,134986,2,2,2,6,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,18.928798,-99.239513,0101000020957F00002A0D05E2D96D5AC1AB058CB1EC564A41,Restaurant Las Mananitas,Ricardo Linares 107,Cuernavaca,Morelos,Mexico,?,?,Wine-Beer,none,formal,no_accessibility,high,lasmananitas.com.mx,familiar,f,closed,none
U1079,134976,1,1,0,2,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,18.916654,-99.22711,0101000020957F00002838E29F19705AC1BC368BDAC7534A41,Log Yin,?,?,?,?,?,?,No_Alcohol_Served,none,informal,no_accessibility,low,?,familiar,f,closed,none
U1079,132768,2,2,2,6,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,18.9257734,-99.2326355,0101000020957F000000DD3546816E5AC119D4BD17FD544A41,Mariscos Tia Licha,avenida salvador montiel ,cuernavaca,morelos,mexico,?,62320,No_Alcohol_Served,not permitted,casual,partially,medium,?,familiar,t,closed,none
U1079,132766,1,2,1,4,18.917,-99.25,FALSE,abstemious,formal,family,public,single,independent,19,technology,thrifty-protector,Catholic,?,black,53,medium,1.55,18.9101777,-99.2315438,0101000020957F000043A319BA06715AC19443369877554A41,Mikasa,Himno nacional esq. Blvd. Juarez,Cuernavaca,Morelos,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1045,132825,2,1,1,4,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,?,78280,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,open,none
U1045,135064,0,0,0,0,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1045,132856,1,2,2,5,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.1513782,-100.9746337,0101000020957F0000C1B7D30B2C4858C1CE557111A5A24B41,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,informal,completely,low,?,familiar,f,closed,none
U1045,135085,2,2,2,6,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1045,135032,0,0,0,0,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,?,78000,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none
U1045,132834,1,1,1,3,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,?,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,f,closed,none
U1045,135052,1,2,2,5,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,?,78000,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,f,closed,none
U1045,135060,2,2,2,6,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1045,135051,2,2,2,6,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.151189,-100.977058,0101000020957F0000D6537C4C224858C1DED7F6EB58A34B41,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,section,informal,no_accessibility,low,?,familiar,f,closed,none
U1045,135041,1,2,1,4,22.156724,-100.984268,FALSE,casual drinker,elegant,friends,car owner,single,independent,20,technology,thrifty-protector,Mormon,student,orange,68,high,1.6,22.15106,-100.977659,0101000020957F0000D2002719234858C1CC7A9FC186A34B41,Luna Cafe,Francisco I. Madero 215,San Luis Potosi,SLP,Mexico,?,?,Wine-Beer,none,informal,no_accessibility,medium,lunacafe.com.mx,familiar,f,closed,none
U1009,132754,1,2,1,4,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.1477379,-100.9906163,0101000020957F00002493B678494858C1AD55D2316BA74B41,Cabana Huasteca,Cuauhtemoc 455,San Luis Potosi,S.L.P.,Mexico,?,?,No_Alcohol_Served,none,informal,partially,medium,?,familiar,f,closed,none
U1009,132862,2,1,2,5,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.1506429,-100.9870148,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,casual,completely,high,?,familiar,f,closed,none
U1009,135060,1,1,1,3,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1009,135059,2,1,1,4,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.145108,-100.989547,0101000020957F000005810F19B84858C136805B2745A74B41,Restaurant Bar Hacienda los Martinez,Santos Degollado 745 los Alamitos,San Luis Potosi,SLP,Mexico,?,78250,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none
U1009,132834,2,2,1,5,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,?,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,f,closed,none
U1009,135058,1,1,2,4,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none
U1009,135038,2,2,2,6,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.155651,-100.977767,0101000020957F0000506149736E4758C1A8BC93DA48A34B41,Restaurant la Chalita,Guajardo Sn San Luis Potosi Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,section,informal,no_accessibility,medium,?,familiar,f,closed,none
U1009,132825,1,1,0,2,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.1473922,-100.983092,0101000020957F00001AD016568C4858C1243261274BA54B41,puesto de tacos,esquina santos degollado y leon guzman,s.l.p.,s.l.p.,mexico,?,78280,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,open,none
U1009,135052,2,1,0,3,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,?,78000,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,f,closed,none
U1009,135063,0,0,0,0,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156724,-100.975556,0101000020957F000054B1A10F544758C15BD6A12797A24B41,Restaurante Alhondiga,Alhondiga 62 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1009,135079,1,2,2,5,22.159427,-100.990448,FALSE,abstemious,formal,family,on foot,single,kids,20,variety,thrifty-protector,Catholic,student,green,75,medium,1.78,22.156376,-100.998355,0101000020957F00009FF49E27C04658C1BA8689941CA94B41,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
U1016,132834,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.156469,-100.98554,0101000020957F00007768135A174758C155D318CB73A54B41,Gorditas Doa Gloria,sevilla y olmedo 715 a,san luis potosi,san luis potosi,mexico,?,78349,No_Alcohol_Served,not permitted,casual,no_accessibility,low,?,familiar,f,closed,none
U1016,135042,1,2,2,5,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.159357,-100.973411,0101000020957F0000C66BB014FC4658C17CFE8D93D2A14B41,Restaurant Oriental Express,Tangamanga 7 Tangamanga,San Luis Potosi,SLP,Mexico,?,78269,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1016,135032,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.152481,-100.973486,0101000020957F000017D69FF5084858C1A8F2188740A24B41,Cafeteria y Restaurant El Pacifico,Constitucion 200 Centro,San Luis Potosi,SLP,Mexico,?,78000,Wine-Beer,section,informal,no_accessibility,medium,?,familiar,f,closed,none
U1016,135106,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.1497088,-100.9760928,0101000020957F0000649D6F21634858C119AE9BF528A34B41,El Rincón de San Francisco,Universidad 169,San Luis Potosi,San Luis Potosi,Mexico,?,78000,Wine-Beer,only at bar,informal,partially,medium,?,familiar,f,open,none
U1016,132856,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.1513782,-100.9746337,0101000020957F0000C1B7D30B2C4858C1CE557111A5A24B41,Unicols Pizza,Plaza del Carmen,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,informal,completely,low,?,familiar,f,closed,none
U1016,135045,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.151189,-100.98179,0101000020957F00000B6735CA004858C108FD525CB2A44B41,Restaurante la Gran Via,Venustiano Carranza 560 Centro,San Luis Potosi,SLP,Mexico,?,78000,Wine-Beer,none,casual,no_accessibility,high,lagranvia.com.mx,familiar,f,closed,none
U1016,135060,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.156883,-100.978485,0101000020957F00004C95C918394758C17A5C44896AA34B41,Restaurante Marisco Sam,Ignacio Allende 785 Centro,San Luis Potosi,SLP,Mexico,?,78310,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1016,135066,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.16835,-100.972466,0101000020957F000013696871A24558C11EE432FB04A14B41,Restaurante Guerra,20 de Noviembre 1817 Tlaxcala,San Luis Potosi,SLP,Mexico,?,78038,Wine-Beer,section,informal,no_accessibility,high,?,familiar,f,closed,none
U1016,135085,2,2,0,4,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1016,135052,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.150981,-100.977412,0101000020957F0000B72147F1274858C189A406ED75A34B41,La Cantina Restaurante,Ignacio Aldama 300 Centro,San Luis Potosi,SLP,Mexico,?,78000,Full_Bar,none,informal,no_accessibility,high,lacantinaslp.com,familiar,f,closed,none
U1016,132862,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.1506429,-100.9870148,0101000020957F0000AF95272CF14758C165B2F91238A64B41,La Posada del Virrey,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,Wine-Beer,none,casual,completely,high,?,familiar,f,closed,none
U1016,135051,2,2,0,4,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.151189,-100.977058,0101000020957F0000D6537C4C224858C1DED7F6EB58A34B41,Restaurante Versalles,Francisco I. Madero 145 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,section,informal,no_accessibility,low,?,familiar,f,closed,none
U1016,135062,2,2,2,6,22.156247,-100.977402,FALSE,casual drinker,informal,friends,on foot,single,independent,20,eco-friendly,thrifty-protector,Catholic,student,green,70,medium,1.67,22.153703,-100.979033,0101000020957F0000D177B9CFB14758C162A211E1C2A34B41,Restaurante El Cielo Potosino,Julian de Los Reyes 400 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1047,132875,0,0,0,0,22.142429,-100.949147,FALSE,abstemious,no preference,family,public,single,independent,19,retro,thrifty-protector,Catholic,student,purple,60,medium,1.63,22.1499013,-100.9937793,0101000020957F00008A2A0747DE4758C11EB31D2A31A84B41,shi ro ie,?,?,?,?,?,?,Wine-Beer,section,informal,no_accessibility,high,?,familiar,t,open,Internet
U1047,132877,0,0,0,0,22.142429,-100.949147,FALSE,abstemious,no preference,family,public,single,independent,19,retro,thrifty-protector,Catholic,student,purple,60,medium,1.63,22.1353639,-100.9349477,0101000020957F000090735015B84B58C1AF0DC04146984B41,sirloin stockade,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1047,132884,0,0,0,0,22.142429,-100.949147,FALSE,abstemious,no preference,family,public,single,independent,19,retro,thrifty-protector,Catholic,student,purple,60,medium,1.63,22.1395776,-101.0278863,0101000020957F00001FAA108A804858C1712EE37088B24B41,dairy queen,?,?,?,?,?,?,No_Alcohol_Served,none,informal,completely,low,?,familiar,f,closed,none
U1095,132872,1,2,2,5,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.1735955,-100.9946027,0101000020957F0000942C3434384458C1C2D3499804A74B41,Pizzeria Julios,?,s.l.p,mexico,?,?,?,No_Alcohol_Served,not permitted,informal,partially,medium,?,familiar,f,closed,none
U1095,135034,2,2,2,6,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.140517,-101.021422,0101000020957F000026D92BB4894858C161A7552DA2B04B41,Michiko Restaurant Japones,Cordillera de Los Alpes 160 Lomas 2 Seccion,San Luis Potosi,SLP,Mexico,?,78210,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1095,135058,1,2,2,5,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none
U1034,135086,1,1,1,3,22.137178,-101.013169,FALSE,casual drinker,informal,family,public,single,independent,21,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.141421,-101.013955,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,?,78290,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,t,closed,none
U1095,132861,1,1,1,3,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.1480965,-101.0173023,0101000020957F000074BBAF047E4758C1424B73C701AF4B41,Carls Jr,Av. V. Carranza,San Luis Potosi,San Luis Potosi,Mexico,?,?,No_Alcohol_Served,not permitted,informal,completely,medium,?,familiar,t,closed,none
U1034,135049,0,0,0,0,22.137178,-101.013169,FALSE,casual drinker,informal,family,public,single,independent,21,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.135011,-101.0286,0101000020957F00005DAD35642E4958C11BBCDE4A02B34B41,Restaurante de Mariscos la Langosta,Cordillera de Los Alpes 675 Loma Verde,San Luis Potosi,SLP,Mexico,?,78214,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,f,closed,none
U1034,132723,1,0,1,2,22.137178,-101.013169,FALSE,casual drinker,informal,family,public,single,independent,21,technology,thrifty-protector,Catholic,student,yellow,50,medium,1.58,22.1489337,-101.019845,0101000020957F0000B366C9254B4758C191987F9CAEAF4B41,Gordas de morales,?,?,San Luis Potosi,Mexico,?,?,Full_Bar,section,informal,completely,medium,?,familiar,f,closed,none
U1095,132723,2,2,2,6,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.1489337,-101.019845,0101000020957F0000B366C9254B4758C191987F9CAEAF4B41,Gordas de morales,?,?,San Luis Potosi,Mexico,?,?,Full_Bar,section,informal,completely,medium,?,familiar,f,closed,none
U1095,135086,1,2,1,4,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.141421,-101.013955,0101000020957F0000FA1A0E5A9B4858C17C884C4173AE4B41,Mcdonalds Parque Tangamanga,Lateral Salvador Nava Martinez 3145,San Luis Potosi,SLP,Mexico,?,78290,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,t,closed,none
U1095,135055,2,2,2,6,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.148854,-101.008472,0101000020957F00006610DA0F9F4758C12ED00BA771AC4B41,la Cochinita Pibil Restaurante Yucateco,Venustiano Carranza 2175 Jardin,San Luis Potosi,SLP,Mexico,?,78270,No_Alcohol_Served,section,informal,no_accessibility,high,?,familiar,f,closed,none
U1007,135058,1,2,1,4,22.118464,-100.938256,FALSE,casual drinker,informal,solitary,public,single,independent,22,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,22.165587,-101.001273,0101000020957F0000EB71019D424558C15CC5404365A94B41,Restaurante Tiberius,Munoz Sn Centro,San Luis Potosi,SLP,Mexico,?,64000,No_Alcohol_Served,none,informal,no_accessibility,medium,?,familiar,t,closed,none
U1007,135085,1,2,0,3,22.118464,-100.938256,FALSE,casual drinker,informal,solitary,public,single,independent,22,variety,thrifty-protector,Catholic,student,purple,60,low,1.59,22.150802,-100.98268,0101000020957F00009F823DA6094858C18A2D4D37F9A44B41,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,SLP,Mexico,?,78000,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,?,familiar,f,closed,none
U1095,135064,1,1,1,3,22.179865,-101.018547,FALSE,abstemious,formal,family,public,married,independent,25,variety,thrifty-protector,Catholic,student,blue,65,medium,1.65,22.154687,-100.996617,0101000020957F0000245028A70E4758C18E383571B7A84B41,Restaurante El Chivero S.A. de C.V.,Angel Veral 328 Altamira,San Luis Potosi,SLP,Mexico,?,78740,No_Alcohol_Served,none,informal,no_accessibility,high,?,familiar,f,closed,none
